frame,elbow_angle,knee_angle,wrist_height,shoulder_angle
1,163.64082733471753,150.37311372623023,0.6463457345962524,4.122014832571468
2,163.95724228718447,161.1089260652869,0.6455596089363098,0.9239488467770687
3,165.86814006477238,160.18100864899083,0.6448326706886292,0.9637596204731487
4,165.60033879363704,156.33728164359385,0.6438355445861816,0.3326033842453986
5,167.17493291266135,162.0532329317838,0.6437792778015137,0.30504472781248765
6,168.59852339197084,164.44916480630198,0.6435271501541138,0.26881804290577577
7,169.0867620535014,166.8475960649871,0.6433312296867371,0.7890014812270535
8,169.26759421639298,177.14296115624208,0.6427691578865051,1.179776266475123
9,169.96284675776315,179.176716287069,0.6418383121490479,1.6750341357251124
10,170.09797157041848,178.45334532807857,0.6394438147544861,2.1685087741251867
11,170.63221833609973,177.27329564234995,0.6375738382339478,2.697075728815527
12,169.22584277411593,177.44840203933495,0.6371400952339172,2.697355511119014
13,167.70943237602995,165.56589937108834,0.6351825594902039,3.9444033615255867
14,166.61328085748326,161.43085460914176,0.6328975558280945,5.557249406823144
15,169.62347480581258,165.1207470910321,0.6322769522666931,8.004962223585208
16,167.07180711916294,163.13641438898352,0.6328028440475464,9.752050935420424
17,169.75080639547014,163.36178658671838,0.6321260929107666,10.926746331100796
18,174.30014217881802,162.37137117169496,0.6320619583129883,13.115955066564146
19,177.3587097970886,157.70286065572105,0.6324150562286377,14.950827567096805
20,179.86449223737495,157.63191560068168,0.6333974599838257,15.597513566999682
21,176.54914927375597,157.6452696274541,0.6332106590270996,17.335649494283437
22,175.69398390622558,158.55538653947295,0.6322607398033142,16.57884898850348
23,178.08974904096354,157.93973368392238,0.6304597854614258,14.606507303064674
24,178.85240696761298,163.14108548977433,0.6283906698226929,11.91351827294387
25,177.49345779076606,164.96663968091298,0.6277798414230347,11.035406026012017
26,176.07478395936351,166.46550236082356,0.6281552314758301,10.177146164918925
27,176.90653967936632,167.739807984005,0.6284149289131165,10.457596031271159
28,177.1972497715199,167.40690966487745,0.6286218762397766,11.421832108900851
29,177.48345766010306,167.29425275443114,0.6295980215072632,12.207497879788782
30,175.242183259109,166.76951563989488,0.6302061080932617,12.533040649465775
31,171.28437320511574,166.72872450849619,0.6310605406761169,13.085865876034424
32,169.48330427178294,167.59219192564552,0.6311140060424805,14.124501779462847
33,168.27507761053,168.01143063920887,0.6321141123771667,14.521176807289821
34,167.79825682407568,167.90721368562905,0.6331409811973572,15.178407216215756
35,167.98986706631757,167.92286931777545,0.6344643235206604,15.527838817459207
36,168.98094460592637,167.44273866650673,0.6361557841300964,16.19387971629803
37,169.6265739456932,166.43084427436085,0.637439489364624,16.56618545866609
38,170.69897148974678,167.279500936267,0.6376036405563354,16.395739134151718
39,172.86444532491632,168.22694761208817,0.6376590132713318,16.939430615553523
40,174.09316050469724,167.14794972943574,0.6376111507415771,17.484359298015242
41,174.36617139549483,167.15537580563898,0.6375687718391418,17.46661718437074
42,174.49878438438904,165.95183623603273,0.6373922228813171,17.33499736092664
43,175.51830558112823,165.33572461391483,0.6373340487480164,17.470368921979954
44,176.72532956972705,166.2539037604235,0.6373991966247559,17.65731338704397
45,178.1814305221403,167.03976826836436,0.6377357840538025,17.9162576212344
46,179.09475506391993,167.90381073745007,0.638008713722229,17.76224315295537
47,178.4066122551129,167.2626445963941,0.638935387134552,17.822385116622087
48,177.48973744442145,164.55911313523467,0.6395391225814819,17.923985569819422
49,175.72509324491588,163.85874994172895,0.6411195397377014,17.324298119276754
50,172.2648055409,163.05859246201237,0.6441868543624878,17.37808990103308
51,170.36331500944894,162.40241602492097,0.6463070511817932,18.86044925702512
52,170.1214115131818,162.8936824550068,0.6469824910163879,20.050211382718672
53,170.99781484407475,160.2239413115678,0.6468022465705872,21.56400004801636
54,169.05857991014008,160.50551090386983,0.6467471718788147,22.39747365626563
55,169.88172720552384,160.0278376585443,0.6477152705192566,23.336822080759095
56,168.20283565414667,160.6244379501788,0.6482803821563721,24.239981804201744
57,168.574462629596,161.7171875318114,0.6504027843475342,25.099452894163228
58,166.7081439167492,162.10135914227536,0.6533849239349365,26.354421518786637
59,163.83904536660407,163.3912926811684,0.6541405320167542,27.813140409492192
60,161.363173382236,164.19748022204138,0.6552450060844421,30.48394911250205
61,156.64864290943814,163.87036791713516,0.6560617685317993,32.11964359700071
62,154.6421296241684,163.6728573239116,0.6556244492530823,34.04865955121437
63,152.27904250645952,163.74268677018927,0.6550971865653992,35.71071842506646
64,150.1634204311325,163.41059028251357,0.6539365649223328,37.88705133389845
65,148.54843364846508,162.8120545216302,0.651045024394989,40.197478533162894
66,144.84489822014245,161.36074154211292,0.6454442739486694,42.85978678667547
67,145.02067775278545,159.3518825302803,0.6400498151779175,49.02755383002506
68,145.49202146668247,157.4099410614325,0.6309052109718323,54.256843787607934
69,146.11452405363164,155.40961049887727,0.622503399848938,58.66790598637685
70,147.5287148107528,154.27891264777406,0.6127504110336304,62.49096268314655
71,151.31241377840826,153.5533237444758,0.6048799157142639,66.7371576408961
72,155.02184350619072,151.7449299152748,0.5966535210609436,70.6732715160491
73,156.90832641768375,149.40658945505157,0.5868934392929077,73.91178079004459
74,155.2878127758871,146.71482229428284,0.5755764842033386,76.94041469281939
75,155.9247629839736,143.69591307750133,0.5672516226768494,79.17826067552107
76,156.29450214047844,141.8652058442416,0.5572118163108826,81.62648770461699
77,156.49368702592486,141.23887307713488,0.5448654890060425,83.43475597617807
78,156.1468531184565,140.0416404721045,0.5346882343292236,83.6916145169287
79,156.5250731386095,139.40549744075562,0.527919590473175,84.78394196443433
80,157.59102041232094,139.0467708398926,0.5198208093643188,86.43837839542039
81,156.68101606442843,139.07229630155072,0.5097934007644653,87.74916526550079
82,155.58005289830498,138.53617494040174,0.5062723159790039,87.8986023928707
83,155.1954742749028,138.18504851731993,0.5001001358032227,89.7975292487291
84,155.0259473574422,138.153039896772,0.49349814653396606,91.02683081639479
85,156.3628396510742,137.89325964911788,0.49137791991233826,92.71274454613626
86,159.14956904683675,137.78135428429206,0.48726722598075867,95.55426474992308
87,158.07447537748902,137.81326100834733,0.48818132281303406,95.75876183560541
88,159.54304114524749,137.69758412902232,0.4858693778514862,95.92682339443574
89,161.7441297300021,137.2925515929261,0.485527902841568,95.88024619628791
90,161.52411008093998,136.490203729332,0.4856095612049103,95.07451141818903
91,159.14582134326074,134.77316943324354,0.487609326839447,92.8942316948974
92,157.69600133086155,132.72487691325,0.49026182293891907,92.46382017539403
93,152.80131596041886,131.3716523257731,0.49152839183807373,87.59914695102496
94,153.05968428491875,129.00713850351113,0.49213916063308716,86.65972185346202
95,147.64573138741818,126.93933342821418,0.5016684532165527,80.91783903811702
96,141.06897334469755,123.76359354339093,0.507513165473938,75.9229834950433
97,144.90914901294295,120.48354508840902,0.5092234015464783,81.67046658051312
98,145.06162749462183,116.40412647795159,0.5125927329063416,84.84181619621107
99,150.68445041030026,113.5941422232352,0.5185649394989014,88.7555669686427
100,160.21812636430772,108.08181197530428,0.5237165689468384,97.81852111472466
101,165.566691093914,102.19481286957785,0.5272191166877747,104.79593056666424
102,156.77390202862787,95.66854490918882,0.5306277275085449,102.00998953720502
103,153.06699078275489,91.02284223427625,0.5339539647102356,102.7473184616263
104,141.0034681305932,87.57870160563704,0.5388572216033936,95.63387824479203
105,151.76282500183035,87.43225277786064,0.5439938306808472,103.84791081799159
106,135.13850255707433,86.64652425354649,0.5483687520027161,94.0052475267464
107,102.8541161515519,88.83610425817852,0.5548390746116638,73.13193724294247
108,102.51939354279223,79.87745256455247,0.5606974959373474,74.05238021058607
109,134.95248638702154,77.53164683106365,0.5652911067008972,105.06961321894404
110,110.33855067742473,76.79642431268974,0.5667728781700134,116.12040807196455
111,95.19884158141991,76.33612219219822,0.5652568340301514,116.89643189996806
112,110.22562346219331,77.30719783872468,0.5363708138465881,135.75914084146095
113,43.25816169773099,79.5002229972713,0.5560049414634705,65.45285722723708
114,25.262785592209333,88.40061725743573,0.5539485216140747,39.7904224562403
115,8.689102893428222,102.32771736020436,0.543913722038269,35.94881123380476
116,10.599072153475552,121.87781127382965,0.5240966081619263,60.95604416171939
117,16.786646012959068,142.125478588358,0.5016475319862366,85.12352510428424
118,41.62571243073245,158.97431043903632,0.48319047689437866,88.46336204315296
119,63.634231851444554,145.53502741227052,0.4368876814842224,113.46859872440413
120,112.94736821803255,133.08885655939721,0.39202365279197693,123.16890418310412
121,136.55156688261658,133.24310976987684,0.38346463441848755,120.65169767507099
122,135.95189099538254,134.28314561662899,0.39964085817337036,115.0906131462361
123,156.41362630320174,153.55092742204764,0.44857820868492126,123.4045886779373
124,151.8113609508689,174.0922802439705,0.5586533546447754,19.517475660791032
125,162.72891032253207,176.8484851154163,0.5572968125343323,18.09142645829953
126,166.71847079356104,176.85390700537013,0.5769850015640259,10.469202826643194
127,154.37244690036752,173.34768689244993,0.5911795496940613,6.248449712678355
128,135.30578246873657,168.81801985259963,0.5937588214874268,6.965565285123433
129,151.5709139860132,158.4502619209909,0.6162621378898621,5.822180938107467
130,127.7705453948798,125.45572007734194,0.6177189946174622,5.493364455062634
131,84.41656421737406,108.53503770624793,0.632162868976593,7.620164513316523
132,95.47546989512631,83.05550640404621,0.6359613537788391,8.733535262436256
133,114.94346600110723,72.83234514202053,0.6399573683738708,25.4571330255327
134,121.78262275814478,54.688752465475304,0.642758846282959,24.06124431176519
135,100.42837811121763,62.47233824206343,0.6237691640853882,16.29353486862378
136,69.55444096979437,94.00126334378103,0.6081028580665588,5.855980360674321
137,102.64092414461271,107.58785212509713,0.6132572889328003,2.977533177227004
138,119.89952837677495,118.56522828068353,0.6135719418525696,3.508142510644458
139,117.23790580313562,135.77697777388124,0.6120737195014954,5.742122983782527
140,95.55734738544237,158.49146038487194,0.600899338722229,18.689378982554867
141,100.43029145151661,163.0088978110146,0.6019402146339417,24.458125027723796
142,102.738582049586,170.66081429846543,0.6028168797492981,32.58774555029655
143,107.10945463646323,173.56849470165645,0.6028547286987305,38.57150548163088
144,115.62966062618767,177.24546220840884,0.6049083471298218,40.74152854862164
145,124.5164618074516,177.57450469658306,0.6092068552970886,43.18127910549322
146,122.02878113552083,166.1342179659769,0.6126236319541931,46.59168079877447
147,131.05197360613775,157.1201691792105,0.6160104274749756,46.010754374792846
148,139.70385750390574,154.17856569902239,0.6158747673034668,44.76025740987536
149,142.54014733175768,150.408489348689,0.6154812574386597,45.16085821486957
150,142.9055604826453,144.65042401301463,0.615975558757782,44.74307783382303
151,144.3938228523587,144.4022193377916,0.6155649423599243,43.73615158788984
152,139.09008624850506,147.2477525966458,0.615351676940918,44.10122371543479
153,136.51605411994578,149.12814274558647,0.6135795712471008,44.48365085727141
154,136.57833534033895,155.9487152662333,0.6106589436531067,44.59775999297446
155,134.82237525029404,162.02195389526682,0.6076437830924988,45.50165641783501
156,134.328518053946,165.88092284722157,0.6067460179328918,44.85068625184133
157,135.19139104650606,167.78545650918198,0.6068905591964722,44.7001094735657
158,135.3710089474783,167.34634722875666,0.6072357892990112,44.411780129620034
159,138.28744660483713,168.33431225622195,0.6073501110076904,43.48696727707944
160,142.81930948734487,165.9439033597088,0.6076228022575378,42.26104282596577
161,145.3656138106819,163.953170168934,0.6089877486228943,41.76738269447809
162,149.18988040470916,162.76524810298056,0.6105737686157227,40.63992503249117
163,152.52573292657414,164.55982935368866,0.6126576662063599,40.52818087682007
164,157.91573286706048,168.6267560735958,0.6170002222061157,40.72933540042055
165,162.69724829803872,172.9273229575821,0.6198952198028564,41.15223550349794
166,168.09237741219053,177.6702556456952,0.6226078271865845,41.09222578171728
167,171.78988062653858,179.84696507885073,0.6249836683273315,39.69981198726462
168,175.19772815456278,178.562127063277,0.6262678503990173,37.64305145754731
169,178.48875555647766,177.6439083965209,0.6276469826698303,35.284017762832285
170,176.18765451955866,179.99811363038185,0.6284720301628113,32.39409076093826
171,174.20710176165437,176.25759347320457,0.6285364627838135,30.94400143273224
172,172.04892738728765,174.96181722129458,0.6286004185676575,29.867347842679344
173,168.0850065079235,178.71285041654656,0.6276785731315613,26.3293561362012
174,165.97825167300667,178.0050546698466,0.6272745132446289,23.273385441207566
175,164.69642201744037,174.37613590185214,0.6271862983703613,20.995278485735874
176,164.02020278781663,170.8630419891174,0.6269263625144958,18.14463642182762
177,165.61535893520454,158.7772788929656,0.6266794800758362,16.694867673633798
178,162.5978625965198,147.20402440492705,0.6268609762191772,14.273540494503958
179,156.91693995159267,137.7665462660041,0.6269510388374329,10.237020498592578
180,152.38068852154908,130.52448469287606,0.6295508146286011,6.206374857900298
181,149.79531127790236,124.05485116451425,0.6314377784729004,3.3015837461874384
182,144.83298868444658,114.50348052137142,0.6343468427658081,0.6289664082855215
183,143.73742488766288,108.12167947204696,0.6349837183952332,2.6633458248803756
184,142.3387862289892,108.10152367305503,0.6363286375999451,4.320227241937472
185,141.79138196978153,115.3250382447834,0.6369887590408325,5.374039057380719
186,141.07756059014088,123.43670352025333,0.6385771632194519,6.6111167797328205
187,141.10702792764354,134.5560043945752,0.6404575109481812,6.546883090456454
188,141.022752491057,150.0419365615292,0.64170241355896,5.492447603645599
189,136.73117381805926,141.89106416430442,0.6437474489212036,7.0682451226503815
190,137.53983470638164,139.96674285537924,0.6467030644416809,5.886882515319566
191,138.5149309484052,137.2529113274295,0.6486479043960571,4.4886261467869755
192,137.97418514003778,135.19113529545075,0.6481161117553711,4.476798163914363
193,140.24295975156406,135.46843149496317,0.6476059556007385,5.426872193967403
194,143.76255569379782,138.07103934555442,0.647635281085968,4.284142334876536
195,147.85690965254125,139.15110171434893,0.6487386226654053,3.877299068800354
196,151.12257028799013,139.82692305941478,0.6489132642745972,3.608240228230107
197,155.60323148688272,139.1159826700557,0.6484413743019104,2.634390327586529
198,163.55436523474216,134.87215728326342,0.6484830379486084,0.7756858568959091
199,164.35996702753664,136.40869642113876,0.6484237313270569,2.1003232300732484
200,163.77772798843347,141.26922701244953,0.6466017961502075,2.3125648439796955
201,162.75922401455026,140.05247520071345,0.6448760628700256,1.8128084632236918
202,158.57190090590345,145.83526017857508,0.6398387551307678,0.47722094721898706
203,156.17737043922486,161.68339976879662,0.637231707572937,2.5149678776029276
204,153.83282659770063,160.22705535859106,0.6371216177940369,2.490372532284635
205,157.87811394093998,154.42141840180076,0.6356214880943298,0.005970268610201808
206,156.24506361593814,148.88212907851903,0.6339391469955444,0.3972455137027578
207,153.89179405780484,148.02280145270421,0.6337561011314392,1.2038913862234244
208,155.02893445964094,147.82335534163525,0.6322334408760071,0.3376147933448729
209,154.5339175938575,149.35645898250684,0.6323349475860596,0.10047515947755532
210,145.77770447787836,151.71573009205665,0.6321640014648438,2.263125787754468
211,143.0828277636569,153.47502695845665,0.632617175579071,3.415688006230263
212,143.88463949857993,153.88962663360053,0.6337172985076904,5.971336417052854
213,150.67216268788465,149.67112706875076,0.6345043778419495,6.546413658678412
214,157.10774375226094,145.57298916603756,0.6345779895782471,7.4160873488391355
215,162.73377690745465,143.7140060220815,0.6341826915740967,8.094308309102681
216,170.97318302520844,150.7995171556682,0.633098304271698,11.317747736820559
217,171.03896249092188,150.56183116178732,0.6328554153442383,10.39746520784672
218,172.15871980409963,156.77998243830882,0.6316474080085754,9.774935571484406
219,176.03705694644964,157.37747357734762,0.6294358968734741,10.794583389365458
220,177.21011229264863,163.446833635822,0.6287669539451599,10.810251092461106
221,178.28928212140457,165.25262484339115,0.6286905407905579,11.106240739225882
222,179.97502534806694,162.8899634625561,0.6274600625038147,12.460618019003384
223,179.9009684580586,162.8928294544127,0.6278152465820312,13.467307767071855
224,176.3712534359076,166.74096943250734,0.6286382675170898,13.508483298314598
225,173.98939001773277,164.80069747771532,0.6292011141777039,14.699747693561633
226,168.5562624343706,163.8446571145124,0.629887044429779,15.271514339429253
227,165.06308973973864,164.1424515577954,0.630037784576416,15.42131772257981
228,163.5974653624368,164.73885323894703,0.6305555701255798,14.871140435928245
229,165.89923913960837,161.07562371303015,0.630804717540741,16.074300165634444
230,163.77678092050218,158.88032375797357,0.6318432688713074,16.119376657103476
231,162.32127601305677,159.1058438976709,0.6323118209838867,15.881019152036304
232,163.9680183179472,158.69366540077783,0.6326603889465332,17.40640032785084
233,165.98992925715172,157.63709070173854,0.6330443620681763,19.154045712425415
234,166.53268108176582,159.24691177025034,0.6355025172233582,20.99584736597337
235,162.91048303707336,160.59605349858072,0.6404728889465332,22.547852442862624
236,158.89830876403897,162.31958001810256,0.642970085144043,23.504020394687632
237,153.90748666409456,163.06386133524512,0.6423094868659973,25.431227804996812
238,147.75716957421463,164.45703982881477,0.6420419216156006,26.81592865239528
239,146.50779948087956,164.07034649166746,0.6417735815048218,29.97056265089754
240,147.3832531352358,162.52209304728925,0.6415678858757019,34.113811698967766
241,146.9752314118494,161.52084181553124,0.6404224038124084,39.1125093342212
242,144.43763155146567,162.25215820321625,0.635071873664856,43.42404178246717
243,144.51820581952742,162.75512671609758,0.6276987791061401,49.385575684758834
244,146.61247773045946,162.8618099619854,0.6187842488288879,55.86774234160913
245,145.6400602943382,161.33239814857063,0.6094813942909241,59.208058563717785
246,146.23794753302798,160.96620841716438,0.6004488468170166,63.233699496936154
247,149.7651213323432,159.69497173687907,0.592972457408905,68.77105262107395
248,154.86464112419705,158.427903456692,0.5833650231361389,74.256209363032
249,156.12042890113153,157.26348354658438,0.5739506483078003,77.27523446950732
250,155.7818501566993,155.89897179497757,0.5644987225532532,79.94431286303312
251,156.48795707973198,153.11719125477345,0.5567091703414917,82.83101093024209
252,158.0004666135253,150.3898960927048,0.54616379737854,84.92750231521175
253,157.52303780887772,148.14843669541696,0.5349047780036926,88.42256917833146
254,157.7485346442301,147.45045146704848,0.5253636837005615,89.00550824673974
255,156.6876206202857,145.66750948010625,0.5155740976333618,92.35154139975513
256,158.0865627469612,144.28000272231185,0.5059626698493958,94.50523360991816
257,157.9561004549579,142.23862770715922,0.5007555484771729,94.12863542736679
258,156.91173488256408,140.36429890848484,0.4945589005947113,95.4110666145582
259,154.63960780411892,139.63262891443577,0.489311158657074,95.51264470408526
260,154.4396132094521,139.5801568155595,0.48278775811195374,95.8064754061555
261,156.59252603758185,139.4824101501098,0.4791088104248047,96.42194879666705
262,157.1695314234053,139.6445677356934,0.4752165675163269,97.33934433720485
263,158.70500428723892,139.17712504445097,0.47133174538612366,99.40712491621119
264,159.26284553607658,138.32965141710432,0.4677986204624176,99.6789998966585
265,160.84855810743255,137.99288791774427,0.46547579765319824,99.71250353519439
266,160.706293204308,137.50776970420185,0.46577906608581543,99.48539991524862
267,161.08105974010635,136.55197019116036,0.4647914171218872,100.11300996917828
268,161.0104889799657,135.72039395488957,0.4645974934101105,99.76831152364389
269,161.64533530357693,134.79947481973844,0.46744975447654724,98.81591822639827
270,162.0345733768219,134.3089500157232,0.46985360980033875,97.16429926276314
271,159.17975568205276,134.0208794592575,0.47153839468955994,94.6872717497483
272,155.84340375093925,133.23340341180406,0.47617632150650024,91.1940237827576
273,149.3299294509914,132.7162205862357,0.48377519845962524,85.33999951915375
274,151.94682161366558,130.02392702464257,0.4861985445022583,87.88789502632433
275,146.34914881394454,126.93346048373257,0.4943121671676636,82.47901580079436
276,144.62870294910513,122.9514644673084,0.4955736994743347,88.5737864132565
277,155.53275937712516,118.83861392324013,0.49707046151161194,95.93533295052988
278,165.98983030332948,113.73900732351393,0.500085175037384,103.75871359978511
279,160.238193036265,108.99679630187131,0.5037461519241333,104.75809719100683
280,157.17652278568787,100.42560617609115,0.5063834190368652,109.38391973046213
281,156.90343552102647,94.74567403386777,0.5073456764221191,113.4449529862024
282,142.93709455469778,89.2364662338673,0.5125978589057922,106.52825466926632
283,139.96460891033715,84.1005061348514,0.516075849533081,104.2146302502675
284,141.93196578409263,81.53011680491977,0.5148324370384216,112.79519814610698
285,137.93453247638647,79.98800421975699,0.5197421312332153,122.71504706914904
286,125.38266626828045,75.0412013407024,0.5248977541923523,129.72900549284046
287,132.4023069892456,72.20645792562533,0.5255861878395081,140.22160944610914
288,130.57291825047318,71.86485398705429,0.5050840973854065,138.17594272469114
289,161.83243910489864,72.26244109855111,0.46554455161094666,175.26990252616145
290,111.43361486774842,74.68840656771869,0.5107297897338867,143.14823581346846
291,95.43878678987676,76.4971555827027,0.5199586749076843,127.52883693913745
292,36.04905758906087,83.74868630546229,0.5312668681144714,60.74768065985143
293,8.419985953169341,98.88290958551539,0.5242214202880859,41.54718828758458
294,14.718630361376,108.12218240603059,0.5146690011024475,61.75744413496358
295,18.659038138388212,127.37793028229171,0.4925503730773926,82.16839737488442
296,92.07184965203004,146.2558622315254,0.47134271264076233,129.01204422419008
297,68.42079927941808,167.51733114699257,0.43040594458580017,127.87797695715304
298,85.10172649910379,158.7659782925196,0.39628952741622925,129.54919215661297
299,135.61946375753746,157.21698164428344,0.36896243691444397,138.240444480949
300,154.63132453083054,165.038295179466,0.3696470558643341,130.00061147850377
301,174.5851866720692,177.07777879278626,0.38677850365638733,122.40831462397236
302,168.91564046169506,177.43917881132293,0.4049166142940521,97.58407409050801
303,142.58995512264846,178.00107652903196,0.47695043683052063,49.07759829610635
304,64.23746122815652,176.67707800991894,0.5232900381088257,44.551695868775234
305,150.98991462024088,179.69085389425166,0.5437029600143433,31.286183827899638
306,149.79571562184483,178.77645823985307,0.5680636763572693,23.249375609474434
307,149.0885826924496,178.1695335662721,0.5935770273208618,13.248954116214385
308,152.11625972398303,171.79426627331503,0.6052806973457336,13.820498742099756
309,139.16088502668526,169.18734034132194,0.6097610592842102,14.560782024511013
310,123.08931390947282,99.94504874018503,0.612189531326294,16.90102398374037
311,106.05188086170614,40.0527119772016,0.6063055992126465,16.23701606639639
312,99.48038773977038,31.721002637676996,0.6092140674591064,15.212467975292995
313,110.34978445000795,15.434407403212303,0.6164305806159973,12.801920753060939
314,155.90226737240206,76.74561701059744,0.6192697286605835,10.891483494198507
315,139.03608477918607,89.0984943873716,0.6159141063690186,12.927406138175835
316,101.0802667718055,125.53204254021709,0.6133210062980652,5.350789140159864
317,103.55562493192195,142.0739122294732,0.6136471033096313,0.598712237993843
318,123.03855221131315,145.33153601879218,0.610074520111084,3.1080903896262964
319,103.43654424097122,148.79011314270338,0.6012635827064514,9.673996331647533
320,110.18855352488819,140.4006823275165,0.5917371511459351,20.82840227491081
321,108.95280482454336,142.4327347183973,0.5850444436073303,26.02781718653649
322,109.81448953047715,144.90799913132503,0.5779546499252319,30.933629097303385
323,107.12100276740057,150.65273548092583,0.5740252733230591,33.63911457718915
324,101.96821647762494,146.80897367715605,0.5678777694702148,37.77310528698988
325,95.20803247303843,147.39335158134247,0.5649080872535706,40.723409152690124
326,88.95029340567197,148.55689836340005,0.5622526407241821,42.69959059172534
327,84.9628065542604,142.97017148953998,0.5617607235908508,44.71947089839572
328,81.6147958952821,162.88680753565055,0.5631168484687805,44.74728308307203
329,84.97320013491736,168.62384608839196,0.5661572217941284,44.41049443817805
330,77.97510594240657,162.3319623523419,0.5685960650444031,43.228348324270755
331,83.40658010312671,154.04086433672086,0.5787092447280884,43.0155386053615
332,100.58802072724416,171.13899888750404,0.585843026638031,41.952530206996215
333,111.45572154131071,177.41634569339803,0.590720534324646,39.48649683834771
334,123.5853365430088,179.6793601022981,0.5938614010810852,37.26378625308794
335,129.1771967931436,179.82229345126052,0.5943073630332947,36.41945574093593
336,130.99054665411228,177.43578935900334,0.591919481754303,35.65063050645432
337,132.22879285103403,171.44510883239002,0.5906929969787598,35.090256902485216
338,128.57539636914726,166.85114751174572,0.5899913311004639,35.34832903250556
339,124.3420855345494,160.93561826973635,0.5893794298171997,36.25584682335559
340,125.36044611155191,152.90137639883693,0.5889773368835449,36.95707927431688
341,126.73407247043247,146.8402683503024,0.5890597105026245,39.22164326588409
342,130.59342265713707,143.10236950169195,0.5893785357475281,41.23735875375253
343,136.61221183154854,137.88317920794984,0.5901938676834106,40.86753169693342
344,137.20440813205414,134.8286029945297,0.5910409688949585,40.97033195109427
345,137.99920268409343,132.9458957675181,0.5917120575904846,40.41843118076596
346,144.28009035823527,129.29414527490593,0.5915849208831787,39.124664088673114
347,155.88321634850473,128.81464080260665,0.5915233492851257,35.103667870166916
348,163.6144398573514,132.43091798099744,0.5900158286094666,30.406927380064506
349,163.53483618144512,137.3627992981795,0.5897484421730042,28.54747681813007
350,161.78610226947376,142.24175676445995,0.5856609344482422,23.532616509566488
351,152.008354995232,144.0040454640202,0.5802002549171448,20.425289017727646
352,114.77685447493056,142.06352102328535,0.5781033635139465,13.900758837706636
353,126.3335600338319,149.284349226991,0.57221919298172,10.793140272470843
354,129.4150914852216,149.82026428833058,0.573736310005188,11.020156485518308
355,133.08071403409497,151.6452939357159,0.5805633664131165,8.754456019535974
356,135.36068254057332,150.1689350116218,0.5835667848587036,3.7262834003697187
357,141.06379424653448,152.6586518992472,0.5904601216316223,0.06390160415638836
358,142.21645338201924,159.02077325404284,0.5919682383537292,3.1842509113526187
359,150.581564278993,161.43515817729838,0.5944944620132446,7.015692032874987
360,150.20383187773754,157.43943031861266,0.600675106048584,8.791944788380427
361,158.78144472691227,159.27162946110946,0.6054055094718933,9.806405534330906
362,167.82050840296728,162.84456667343474,0.6063529849052429,10.858345110814641
363,171.8109077899027,164.99055912398083,0.6042346358299255,11.324071623828397
364,147.75645209640197,169.76761891834025,0.6031367182731628,19.58115452077644
365,147.8070397094739,166.62863847134918,0.6026118993759155,19.089220247669008
366,146.45764004177866,167.2135295550118,0.6022232174873352,9.790758089418226
